Time,L,F,SD
2,0.94972,-0.214357101699138,0.141796985426454
2.05263157894737,0.961627954913781,0.134039509016677,0.169616435115779
2.10526315789474,0.973505923604024,0.281406027602697,0.131959583743448
2.15789473684211,0.985356842105263,0.404423732957434,0.181884447165409
2.21052631578947,0.997255434819736,0.542786129947193,0.249900911178145
2.26315789473684,1.00914438329203,1.24855765236356,0.19171454864259
2.31578947368421,1.02100314657836,0.784878923233432,0.307828864403729
2.36842105263158,1.03284478174661,1.21102159158926,0.130133128388259
2.42105263157895,1.044783918541,1.64696961275129,0.135791211753673
2.47368421052632,1.05666238322045,1.89431545405708,0.18413984415633
2.52631578947368,1.06851551946348,1.9645046401214,0.136813068185446
2.57894736842105,1.0803004147835,2.16718725153231,0.250066062460178
2.63157894736842,1.09226362967984,2.72293692062037,0.236837829636045
2.68421052631579,1.10415700685231,3.43245105721019,0.223248534016339
2.73684210526316,1.1159908625164,3.89156729104037,0.194207013437286
2.78947368421053,1.12788533605482,4.76836047910624,0.214809687782747
2.84210526315789,1.13977694804879,6.14254880964129,0.285406218433769
2.89473684210526,1.15158274967196,6.56312604845149,0.293645594094813
2.94736842105263,1.16340548913836,8.79247941395108,0.544254438381192
3,1.17534,12.0016667864396,1.26670945559114
3.11045412617521,1.17536071124894,10.5131431283515,0.90554775173432
3.23310836633954,1.1754080794067,9.81173335617876,0.881170095634255
3.36931027342291,1.17541709267222,9.77617380128594,1.03214910617074
3.52055624313657,1.17539070225742,9.34196767542449,1.02210798910079
3.68850795427248,1.17544996995228,9.22828047558438,1.04505181161197
3.87501062490153,1.17545,8.88765064315915,0.855802525063058
4.08211328504426,1.1753918207452,8.74168867690216,0.890320553356605
4.31209128854161,1.17544648676072,8.8993682049227,0.976856494556409
4.56747131145478,1.17539,8.56521473839279,0.772411756607982
4.85105911164143,1.17541154501922,8.1211689160751,0.917187048704824
5.16597035449164,1.17538019049967,8.19060912325552,0.87462917907444
5.51566484349362,1.17540096152142,8.1532223245413,0.734344403502922
5.90398453170661,1.17539005624,7.54700734168119,0.737649256776232
6.33519573175778,1.17539430826532,7.85410148652936,0.959916705894442
6.81403598810757,1.17542846432175,8.04729975686138,0.77539809029689
7.34576612654999,1.17539903374907,7.78434757894492,0.818853139500608
7.93622805279509,1.17542737310119,7.75277509797783,0.851348579246811
8.59190893514332,1.17540021385226,7.18847222143189,0.777881115784145
9.32001247640111,1.17539011021122,7.57531196742906,0.866355067962885
10.1285380580736,1.17541162937647,7.3027054430289,0.962190876762656
11.02636862636,1.17542316678852,7.81585013570987,0.825242176824094
12.0233682855199,1.17544313507031,7.3522855152872,0.854617251258105
13.1304906708293,1.17539001151785,7.46417925094727,0.777741788364449
14.359899291777,1.17539124333709,7.17251272405284,0.786020600332285
15.7251011676638,1.17544852808709,7.42765664186998,0.748569515107287
17.2410952238045,1.17541,7.39907196574794,0.752969593865895
18.9245370787029,1.17539062729327,7.3277095129725,0.711413883732592
20.7939220326509,1.17540803909232,7.5621692967659,0.897493476726862
22.8697882681723,1.17539565413622,7.18600930322953,0.810196555166567
25.1749424947949,1.17541230020821,7.16940888024584,0.80204940358303
27.7347105172181,1.17542103787806,7.06799057541956,0.76597885030735
30.5772154797693,1.17538228000396,6.90089853189121,0.797416871975167
33.7336868441078,1.17543,7.17181019148889,0.837903692246991
37.2388034947914,1.17544070061526,6.70412074698226,0.639287565035519
41.1310747422684,1.17541,7.28891584586437,0.841329057980546
45.4532634092223,1.17539919621821,6.86161094246908,0.693158942869067
50.252855648549,1.17539807686757,6.9381013208066,0.835799872090709
55.5825826546679,1.17539,6.41784147115822,0.629229645786942
61.501,1.17543,6.97746954681887,0.653596175507325
